법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
구미동,까치마을(2단지)(주공),59.98,35900,1995,2008-02-02,15,정자역,개통 전
야탑동,탑마을(선경)1,51.84,28250,1992,2008-02-12,11,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),48.51,28500,1992,2008-02-22,1,정자역,개통 전
서현동,시범한양,35.1,19500,1991,2008-02-21,8,정자역,개통 전
이매동,아름마을(풍림),134.22,87500,1993,2008-02-22,4,정자역,개통 전
서현동,시범삼성,133.295,111000,1991,2008-02-29,13,정자역,개통 전
정자동,삼성아데나루체,84.96,83000,2004,2008-02-22,11,정자역,개통 전
금곡동,청솔마을(주공9단지),36.54,16700,1995,2008-02-18,12,정자역,개통 전
수내동,푸른마을(신성),59.78,37000,1992,2008-02-23,5,정자역,개통 전
정자동,상록마을(라이프1차),128.7,97750,1994,2008-02-21,11,정자역,개통 전
정자동,정든마을(6단지)(우성),48.84,28000,1994,2008-02-25,12,정자역,개통 전
금곡동,청솔마을(주공9단지),36.54,15500,1995,2008-02-18,5,정자역,개통 전
야탑동,탑마을(주공),41.85,20650,1993,2008-02-23,13,정자역,개통 전
야탑동,탑마을(주공),35.28,16200,1993,2008-02-21,3,정자역,개통 전
구미동,무지개(3단지)(건영),53.83,25200,1996,2008-02-26,14,정자역,개통 전
정자동,한솔마을(4단지)(주공),41.85,19500,1994,2008-02-02,14,정자역,개통 전
구미동,하얀마을(5단지)(주공),38.07,17000,1995,2008-02-27,14,정자역,개통 전
야탑동,탑마을(주공),41.85,22500,1993,2008-02-21,8,정자역,개통 전
구미동,까치마을(4단지)(롯데),51.32,26750,1995,2008-02-20,8,정자역,개통 전
이매동,아름마을(건영),101.85,70000,1992,2008-02-26,9,정자역,개통 전
정자동,한솔마을(5단지)(주공),51.66,32200,1994,2008-02-25,5,정자역,개통 전
정자동,한솔마을(5단지)(주공),41.85,23500,1994,2008-02-01,7,정자역,개통 전
구미동,무지개(11단지)(금강센테리움),49.77,21500,1995,2008-02-28,10,정자역,개통 전
금곡동,청솔마을(주공9단지),36.54,15500,1995,2008-02-22,5,정자역,개통 전
야탑동,매화마을(주공3),41.85,22400,1993,2008-02-16,13,정자역,개통 전
이매동,이매촌(한신),66.27,48300,1992,2008-02-28,9,정자역,개통 전
정자동,한솔마을(2단지)(LG),101.85,71500,1995,2008-02-27,6,정자역,개통 전
구미동,무지개(1단지)(대림),60.72,28000,1995,2008-02-02,17,정자역,개통 전
구미동,까치마을(1단지)(대우롯데선경),51.32,28800,1995,2008-02-21,10,정자역,개통 전
정자동,한솔마을(4단지)(주공),35.28,15000,1994,2008-02-11,1,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),42.56,19200,1992,2008-02-22,3,정자역,개통 전
야탑동,매화마을공무원2,58.71,34500,1995,2008-02-11,1,정자역,개통 전
야탑동,동원로얄듀크,121.247,75500,2003,2008-02-26,21,정자역,개통 전
정자동,삼성아데나루체,128.21,115000,2004,2008-02-23,19,정자역,개통 전
정자동,정든마을(2단지)(동아),48.84,27300,1995,2008-02-14,6,정자역,개통 전
서현동,효자촌(대우),53.82,30000,1994,2008-02-17,15,정자역,개통 전
서현동,시범우성,59.76,37500,1991,2008-02-25,4,정자역,개통 전
정자동,한솔마을(4단지)(주공),36.0,14900,1994,2008-02-16,1,정자역,개통 전
금곡동,청솔마을(공무원),58.19,34500,1994,2008-02-22,8,정자역,개통 전
수내동,파크타운(대림),59.32,36300,1993,2008-02-14,19,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),48.51,30000,1992,2008-02-21,5,정자역,개통 전
구미동,무지개(5단지)(청구),58.49,31000,1995,2008-02-19,10,정자역,개통 전
정자동,정든마을(6단지)(우성),48.84,26500,1994,2008-02-14,9,정자역,개통 전
야탑동,탑마을(선경)1,51.84,31400,1992,2008-02-18,14,정자역,개통 전
야탑동,장미마을(코오롱)1,59.55,37500,1993,2008-02-22,5,정자역,개통 전
야탑동,탑마을(벽산),59.91,39400,1994,2008-02-19,14,정자역,개통 전
정자동,미켈란쉐르빌,155.11,115000,2003,2008-02-13,13,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),28.16,12000,1992,2008-02-16,10,정자역,개통 전
분당동,샛별마을(삼부),128.09,90500,1992,2008-02-11,13,정자역,개통 전
이매동,이매촌(한신),50.1,33500,1992,2008-02-16,13,정자역,개통 전
금곡동,두산위브트레지움,120.14,95500,2003,2008-02-15,19,정자역,개통 전
정자동,현대I-PARK1,172.62,100000,2003,2008-02-19,3,정자역,개통 전
구미동,하얀마을(5단지)(주공),35.28,14600,1995,2008-02-12,8,정자역,개통 전
금곡동,청솔마을(주공9단지),42.84,23730,1995,2008-02-19,16,정자역,개통 전
서현동,효자촌(럭키),70.686,42000,1994,2008-02-15,12,정자역,개통 전
서현동,시범현대,129.56,110000,1991,2008-02-15,7,정자역,개통 전
정자동,한솔마을(4단지)(주공),41.85,20800,1994,2008-02-03,7,정자역,개통 전
수내동,양지마을(5단지)(한양501-514),42.56,22000,1992,2008-02-16,8,정자역,개통 전
구미동,무지개(12단지)(주공뜨란체),59.98,28700,1995,2008-02-04,12,정자역,개통 전
구미동,무지개(10단지)(건영),101.82,66000,1996,2008-02-02,9,정자역,개통 전
정자동,한솔마을(4단지)(주공),35.28,16400,1994,2008-02-02,15,정자역,개통 전
구미동,하얀마을(5단지)(주공),35.28,14600,1995,2008-02-14,8,정자역,개통 전
이매동,이매촌(한신),50.1,32500,1992,2008-02-01,7,정자역,개통 전
구미동,까치마을(3단지)(신원),59.9,36000,1995,2008-02-02,2,정자역,개통 전
