법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
논현동,신동아(22),35.73,19300,1997,2006-01-02,9,신논현역,개통 전
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",84.69,74000,1984,2006-01-06,8,신논현역,개통 전
일원동,우성7,68.4,52900,1987,2006-01-02,2,신논현역,개통 전
도곡동,삼성래미안,84.76,82500,2001,2006-01-07,24,신논현역,개통 전
도곡동,진달래,95.78,70000,2001,2006-01-07,8,신논현역,개통 전
역삼동,개나리5,133.22,104750,1979,2006-01-06,12,신논현역,개통 전
개포동,경남1,123.28,130000,1984,2006-01-07,7,신논현역,개통 전
일원동,가람,75.16,62700,1993,2006-01-11,5,신논현역,개통 전
개포동,개포주공1단지,50.64,20250,1982,2006-01-09,3,신논현역,개통 전
개포동,개포주공7단지,73.26,78500,1983,2006-01-07,8,신논현역,개통 전
대치동,한보미도맨션2,190.47,244500,1985,2006-01-04,14,신논현역,개통 전
대치동,은마,76.79,78400,1979,2006-01-04,3,신논현역,개통 전
일원동,상록수,74.54,64600,1993,2006-01-09,4,신논현역,개통 전
역삼동,역삼래미안,59.53,50000,2005,2006-01-06,13,신논현역,개통 전
도곡동,럭키(963),84.97,56800,1995,2006-01-11,10,신논현역,개통 전
대치동,은마,76.79,77000,1979,2006-01-04,5,신논현역,개통 전
개포동,개포현대200동,82.2,58000,1986,2006-01-02,8,신논현역,개통 전
일원동,샘터마을,101.97,92500,1994,2006-01-07,15,신논현역,개통 전
대치동,선경3차,76.6,50000,1990,2006-01-03,9,신논현역,개통 전
대치동,"대치우성아파트1동,2동,3동,5동,6동,7동",115.59,124000,1984,2006-01-07,11,신논현역,개통 전
도곡동,대우디오빌,25.89,10300,2004,2006-01-10,12,신논현역,개통 전
개포동,개포주공6단지,83.21,87000,1983,2006-01-05,1,신논현역,개통 전
개포동,개포주공6단지,73.02,77100,1983,2006-01-06,10,신논현역,개통 전
대치동,한보미도맨션2,115.05,132500,1985,2006-01-03,7,신논현역,개통 전
도곡동,삼익,104.01,61500,1983,2006-01-06,8,신논현역,개통 전
역삼동,개나리4,160.33,117000,1979,2006-01-10,4,신논현역,개통 전
대치동,쌍용대치2,84.49,79750,1983,2006-01-02,6,신논현역,개통 전
개포동,성원대치2단지아파트,39.53,24700,1992,2006-01-09,12,신논현역,개통 전
대치동,선릉역대우아이빌(890-49),28.34,11950,2004,2006-01-10,12,신논현역,개통 전
도곡동,삼성래미안,89.88,91500,2001,2006-01-08,17,신논현역,개통 전
개포동,개포주공1단지,35.87,5500,1982,2006-01-05,5,신논현역,개통 전
개포동,개포주공1단지,50.64,70000,1982,2006-01-09,1,신논현역,개통 전
개포동,개포주공1단지,42.55,53000,1982,2006-01-04,4,신논현역,개통 전
일원동,샘터마을,101.97,38000,1994,2006-01-06,4,신논현역,개통 전
도곡동,대림,84.95,52500,1992,2006-01-06,8,신논현역,개통 전
대치동,쌍용대치2,84.49,80000,1983,2006-01-02,12,신논현역,개통 전
개포동,시영,40.53,48000,1984,2006-01-05,5,신논현역,개통 전
일원동,목련타운,99.79,93000,1993,2006-01-03,6,신논현역,개통 전
삼성동,푸른솔아파트1동,59.4,31000,1996,2006-01-09,9,신논현역,개통 전
도곡동,삼성래미안,84.76,80000,2001,2006-01-05,22,신논현역,개통 전
일원동,한솔마을,84.73,93000,1994,2006-01-05,3,신논현역,개통 전
개포동,개포주공1단지,58.08,94000,1982,2006-01-04,5,신논현역,개통 전
개포동,시영,51.18,65000,1984,2006-01-02,3,신논현역,개통 전
개포동,개포주공3단지,35.87,41000,1982,2006-02-25,4,신논현역,개통 전
신사동,로데오현대,55.08,30800,1998,2006-02-28,12,신논현역,개통 전
도곡동,도곡렉슬,59.9772,65000,2006,2006-02-18,4,신논현역,개통 전
개포동,삼익대청아파트,39.53,24900,1992,2006-02-27,12,신논현역,개통 전
도곡동,도곡렉슬,59.9937,59900,2006,2006-02-14,5,신논현역,개통 전
개포동,개포주공7단지,53.46,47500,1983,2006-02-23,3,신논현역,개통 전
청담동,청담현대3차아파트,59.95,42000,1999,2006-02-25,16,신논현역,개통 전
수서동,까치마을,39.6,20100,1993,2006-02-06,9,신논현역,개통 전
개포동,시영,57.42,85400,1984,2006-02-06,2,신논현역,개통 전
개포동,주공2,53.61,63000,1982,2006-02-17,4,신논현역,개통 전
대치동,대치현대,59.82,42000,1999,2006-02-25,20,신논현역,개통 전
개포동,개포주공3단지,35.87,40500,1982,2006-02-24,5,신논현역,개통 전
역삼동,트레벨,35.93,17900,2002,2006-02-10,2,신논현역,개통 전
개포동,시영,40.42,48000,1984,2006-02-28,3,신논현역,개통 전
일원동,수서,59.94,29200,1992,2006-02-28,9,신논현역,개통 전
개포동,시영,50.78,70000,1984,2006-02-27,1,신논현역,개통 전
도곡동,중명하니빌,34.1,9000,1997,2006-02-28,3,신논현역,개통 전
일원동,수서,51.76,24500,1992,2006-02-27,2,신논현역,개통 전
역삼동,역삼래미안,59.4,55000,2005,2006-02-25,16,신논현역,개통 전
삼성동,서광아파트,59.67,45000,1998,2006-02-27,13,신논현역,개통 전
논현동,세호시티라이프,45.78,14000,1996,2006-02-23,4,신논현역,개통 전
개포동,개포주공3단지,41.99,64000,1982,2006-02-27,3,신논현역,개통 전
개포동,개포주공4단지,42.55,57000,1982,2006-02-23,2,신논현역,개통 전
개포동,개포주공3단지,35.87,42000,1982,2006-02-28,5,신논현역,개통 전
수서동,까치마을,49.5,32700,1993,2006-02-23,10,신논현역,개통 전
도곡동,도곡렉슬,59.9772,61000,2006,2006-02-18,19,신논현역,개통 전
개포동,개포주공7단지,53.46,48500,1983,2006-02-22,15,신논현역,개통 전
수서동,까치마을,39.6,22200,1993,2006-02-21,7,신논현역,개통 전
개포동,삼익대청아파트,60.0,44000,1992,2006-02-11,5,신논현역,개통 전
청담동,삼환(101동),57.78,27000,1999,2006-02-16,6,신논현역,개통 전
수서동,까치마을,39.6,21800,1993,2006-02-20,7,신논현역,개통 전
개포동,성원대치2단지아파트,49.86,35700,1992,2006-02-24,8,신논현역,개통 전
도곡동,한신(개포),52.73,51400,1985,2006-02-18,3,신논현역,개통 전
개포동,삼익대청아파트,51.12,35000,1992,2006-02-25,10,신논현역,개통 전
수서동,까치마을,39.6,20700,1993,2006-02-18,13,신논현역,개통 전
일원동,수서,59.94,29000,1992,2006-02-23,9,신논현역,개통 전
수서동,까치마을,39.6,20700,1993,2006-02-22,5,신논현역,개통 전
수서동,까치마을,39.6,20700,1993,2006-02-18,7,신논현역,개통 전
도곡동,대림,84.95,56500,1992,2006-02-28,2,신논현역,개통 전
개포동,시영,40.42,48500,1984,2006-02-18,1,신논현역,개통 전
개포동,개포주공4단지,41.99,55500,1982,2006-02-18,2,신논현역,개통 전
역삼동,역삼우정에쉐르2,50.72,29500,2004,2006-02-08,7,신논현역,개통 전
개포동,성원대치2단지아파트,33.18,18300,1992,2006-02-20,3,신논현역,개통 전
개포동,개포주공4단지,35.64,39000,1982,2006-02-18,4,신논현역,개통 전
삼성동,푸른솔아파트1동,59.4,30000,1996,2006-02-20,8,신논현역,개통 전
개포동,개포주공4단지,41.99,56000,1982,2006-02-23,4,신논현역,개통 전
도곡동,한신(개포),52.72,49300,1985,2006-02-16,1,신논현역,개통 전
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,89500,1983,2006-02-28,6,신논현역,개통 전
도곡동,진달래,72.12,50000,2001,2006-02-25,8,신논현역,개통 전
도곡동,럭키(963),84.97,65500,1995,2006-02-26,6,신논현역,개통 전
일원동,한솔마을,63.76,52000,1994,2006-02-24,2,신논현역,개통 전
개포동,개포주공3단지,35.64,41000,1982,2006-02-16,1,신논현역,개통 전
역삼동,e-편한세상,59.606,61000,2005,2006-02-27,10,신논현역,개통 전
개포동,시영,40.53,48500,1984,2006-02-15,2,신논현역,개통 전
삼성동,푸른솔아파트1동,59.4,32000,1996,2006-02-17,9,신논현역,개통 전
대치동,대치동우정에쉐르2(890-42),59.95,29120,2004,2006-02-15,9,신논현역,개통 전
개포동,주공2,53.61,64000,1982,2006-02-28,2,신논현역,개통 전
개포동,시영,28.79,31000,1984,2006-02-18,2,신논현역,개통 전
일원동,우성7,83.69,71500,1987,2006-02-24,9,신논현역,개통 전
도곡동,럭키(963),84.97,68000,1995,2006-02-27,13,신논현역,개통 전
개포동,우성8,79.61,72600,1987,2006-02-23,9,신논현역,개통 전
개포동,우성8,79.61,64000,1987,2006-02-27,1,신논현역,개통 전
수서동,까치마을,34.44,17200,1993,2006-02-15,15,신논현역,개통 전
수서동,까치마을,39.6,19500,1993,2006-02-10,12,신논현역,개통 전
대치동,대치삼성,59.88,45000,2000,2006-02-08,2,신논현역,개통 전
역삼동,역삼래미안,59.53,55500,2005,2006-02-23,3,신논현역,개통 전
수서동,까치마을,34.44,18080,1993,2006-02-24,7,신논현역,개통 전
수서동,까치마을,34.44,18300,1993,2006-02-22,10,신논현역,개통 전
개포동,시영,28.79,34000,1984,2006-02-21,3,신논현역,개통 전
대치동,"쌍용대치아파트1동,2동,3동,5동,6동",83.56,85000,1983,2006-02-25,3,신논현역,개통 전
개포동,현대2,165.08,175000,1986,2006-02-28,3,신논현역,개통 전
개포동,개포주공3단지,41.99,60000,1982,2006-02-20,3,신논현역,개통 전
도곡동,경남,59.76,39500,2005,2006-02-24,5,신논현역,개통 전
도곡동,럭키(963),124.66,110000,1995,2006-02-27,10,신논현역,개통 전
도곡동,럭키(963),84.97,59000,1995,2006-02-27,1,신논현역,개통 전
도곡동,럭키(963),84.97,63000,1995,2006-02-24,3,신논현역,개통 전
대치동,한보미도맨션2,84.96,106500,1985,2006-02-25,5,신논현역,개통 전
대치동,한보미도맨션1,84.48,107700,1983,2006-02-27,4,신논현역,개통 전
일원동,개포한신,107.6,70500,1984,2006-02-21,13,신논현역,개통 전
도곡동,현대아파트1동~3동,84.96,47700,1994,2006-02-23,2,신논현역,개통 전
삼성동,상아아파트,91.54,70000,1981,2006-02-28,10,신논현역,개통 전
도곡동,삼성래미안,59.96,56000,2001,2006-02-21,18,신논현역,개통 전
삼성동,석탑아파트101동,59.82,36000,1996,2006-02-14,7,신논현역,개통 전
수서동,신동아,49.96,27900,1992,2006-02-07,5,신논현역,개통 전
수서동,신동아,39.51,21900,1992,2006-02-11,4,신논현역,개통 전
