법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
풍무동,풍무자이1단지,84.7251,32500,2010,2016-02-11,4,운양역,개통 전
장기동,수정마을(쌍용예가),84.752,36000,2011,2016-02-27,12,운양역,개통 전
북변동,풍년마을(삼성),149.22,32500,2000,2016-02-20,18,운양역,개통 전
장기동,청송마을(현대1),84.281,25000,2001,2016-02-13,2,운양역,개통 전
북변동,풍년마을(신안),84.74,25700,1999,2016-02-24,19,운양역,개통 전
사우동,길훈4차,59.28,17300,1996,2016-02-22,16,운양역,개통 전
운양동,김포한강신도시반도유보라2차,59.3317,31000,2013,2016-02-27,14,운양역,개통 전
고촌읍 신곡리,수기마을힐스테이트1단지,84.92,35800,2008,2016-02-04,5,운양역,개통 전
마산동,한강 힐스테이트,84.9744,32400,2013,2016-02-11,20,운양역,개통 전
운양동,전원마을(월드4차2단지),59.98,21500,2000,2016-02-26,16,운양역,개통 전
풍무동,유현마을(신동아),59.93,19400,1999,2016-02-20,10,운양역,개통 전
풍무동,유현마을(현대프라임빌),176.65,37500,2003,2016-02-23,14,운양역,개통 전
