법정동,단지명,전용면적,거래금액(만원),건축년도,계약일,층,역이름,시기
교문동,교문(대우),61.221,44500,1994,2020-02-06,15,장자호수공원역,개통 전
인창동,동원베네스트,84.98,46700,2004,2020-02-03,7,장자호수공원역,개통 전
교문동,덕현,101.86,64500,1993,2020-02-08,9,장자호수공원역,개통 전
인창동,동원베네스트,59.81,37800,2004,2020-02-17,5,장자호수공원역,개통 전
교문동,구리(한양),101.95,69800,1994,2020-02-19,6,장자호수공원역,개통 전
교문동,하나(유원)아파트,122.58,70500,1994,2020-02-14,5,장자호수공원역,개통 전
수택동,엘지원앙,52.08,41000,1995,2020-02-20,4,장자호수공원역,개통 전
인창동,신동흥101동,52.29,23900,1992,2020-02-22,5,장자호수공원역,개통 전
인창동,한진,59.937,28700,2002,2020-02-22,22,장자호수공원역,개통 전
갈매동,한라비발디,74.92,54000,2016,2020-02-17,5,장자호수공원역,개통 전
수택동,럭키,59.34,31400,1992,2020-02-22,4,장자호수공원역,개통 전
교문동,교문동금호어울림,84.962,51500,2009,2020-02-21,10,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,43000,2001,2020-02-21,3,장자호수공원역,개통 전
인창동,동원베네스트,59.81,39500,2004,2020-02-11,12,장자호수공원역,개통 전
인창동,이건필그린(633-2),59.82,21500,2003,2020-02-15,7,장자호수공원역,개통 전
토평동,유진스웰,84.9884,45400,2009,2020-02-19,3,장자호수공원역,개통 전
인창동,한진,84.973,35000,2002,2020-02-22,18,장자호수공원역,개통 전
인창동,성원,59.97,45000,2000,2020-02-23,10,장자호수공원역,개통 전
인창동,현대홈타운,82.08,58000,2002,2020-02-20,13,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,34000,2000,2020-02-24,1,장자호수공원역,개통 전
수택동,"한인(가,나동)",45.53,19000,1989,2020-02-07,5,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,84.7845,54000,2016,2020-02-21,3,장자호수공원역,개통 전
교문동,덕현,62.1,39000,1993,2020-02-22,8,장자호수공원역,개통 전
교문동,하나(한성)아파트,101.826,63500,1994,2020-02-20,10,장자호수공원역,개통 전
교문동,장자마을금호1-2,54.978,50000,2001,2020-02-17,14,장자호수공원역,개통 전
수택동,럭키,33.06,20000,1992,2020-02-21,12,장자호수공원역,개통 전
인창동,원일아름,59.81,33900,1998,2020-02-18,16,장자호수공원역,개통 전
교문동,일성,84.85,43000,1999,2020-02-21,7,장자호수공원역,개통 전
교문동,일성,84.85,38700,1999,2020-02-04,2,장자호수공원역,개통 전
교문동,일성,84.85,40800,1999,2020-02-19,3,장자호수공원역,개통 전
교문동,일성,84.85,41000,1999,2020-02-04,18,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,69.5876,52000,2016,2020-02-08,7,장자호수공원역,개통 전
갈매동,갈매와이시티,74.97,57500,2017,2020-02-18,17,장자호수공원역,개통 전
인창동,아름마을엘지,59.87,34500,1999,2020-02-11,14,장자호수공원역,개통 전
인창동,아름마을성원,84.75,37700,1999,2020-02-06,16,장자호수공원역,개통 전
인창동,아름마을성원,59.95,30150,1999,2020-02-03,15,장자호수공원역,개통 전
인창동,주공6,59.56,40500,1996,2020-02-04,9,장자호수공원역,개통 전
인창동,주공6,58.14,45250,1996,2020-02-17,13,장자호수공원역,개통 전
인창동,현대홈타운,82.08,58000,2002,2020-02-14,12,장자호수공원역,개통 전
인창동,구리인창2차동문굿모닝힐,74.14,41500,2007,2020-02-13,16,장자호수공원역,개통 전
인창동,인창2차e-편한세상,59.335,55000,2006,2020-02-20,10,장자호수공원역,개통 전
인창동,주공2,49.95,34900,1997,2020-02-17,17,장자호수공원역,개통 전
인창동,현대홈타운,82.08,59500,2002,2020-02-15,7,장자호수공원역,개통 전
인창동,건영,83.87,44700,1994,2020-02-21,4,장자호수공원역,개통 전
인창동,현대홈타운,82.08,62000,2002,2020-02-10,6,장자호수공원역,개통 전
인창동,주공4-2,59.98,37000,1996,2020-02-21,1,장자호수공원역,개통 전
수택동,유현아파트1동,84.89,55265,2000,2020-02-20,3,장자호수공원역,개통 전
인창동,현대홈타운,82.08,62500,2002,2020-02-08,23,장자호수공원역,개통 전
교문동,교문동금호어울림,84.769,50500,2009,2020-02-15,6,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,69.8241,51500,2016,2020-02-01,6,장자호수공원역,개통 전
수택동,토평주공,59.92,35000,2002,2020-02-13,5,장자호수공원역,개통 전
수택동,유현아파트1동,59.94,50200,2000,2020-02-19,3,장자호수공원역,개통 전
수택동,럭키,59.34,32700,1992,2020-02-06,8,장자호수공원역,개통 전
수택동,대원,59.9,23000,2000,2020-02-07,4,장자호수공원역,개통 전
인창동,주공6,58.14,45000,1996,2020-02-15,5,장자호수공원역,개통 전
인창동,주공1,58.14,45000,1996,2020-02-14,11,장자호수공원역,개통 전
수택동,무학율촌마을,59.9949,35000,2007,2020-02-21,9,장자호수공원역,개통 전
교문동,한성,84.99,59700,1990,2020-02-21,1,장자호수공원역,개통 전
수택동,한솔푸른,59.58,17900,1998,2020-02-12,3,장자호수공원역,개통 전
수택동,수택주공,59.89,36500,2000,2020-02-14,17,장자호수공원역,개통 전
수택동,남양아이좋은집,84.9965,56400,2004,2020-02-11,8,장자호수공원역,개통 전
교문동,일성,84.85,40000,1999,2020-02-20,7,장자호수공원역,개통 전
갈매동,한라비발디,84.81,60800,2016,2020-02-19,7,장자호수공원역,개통 전
갈매동,구리갈매푸르지오,84.9658,59700,2017,2020-02-10,12,장자호수공원역,개통 전
인창동,주공4-2,59.93,35000,1996,2020-02-12,3,장자호수공원역,개통 전
인창동,주공6,59.76,43200,1996,2020-02-06,3,장자호수공원역,개통 전
수택동,유창1동,59.74,19000,1999,2020-02-01,5,장자호수공원역,개통 전
갈매동,갈매더샵나인힐스,69.5876,49700,2016,2020-02-05,2,장자호수공원역,개통 전
교문동,동방,84.96,40500,1998,2020-02-17,15,장자호수공원역,개통 전
인창동,주공2,39.86,28000,1997,2020-02-14,7,장자호수공원역,개통 전
인창동,성원,84.99,53000,2000,2020-02-04,8,장자호수공원역,개통 전
인창동,신일,99.97,68000,1996,2020-02-03,8,장자호수공원역,개통 전
인창동,주공2,84.99,57000,1997,2020-02-05,14,장자호수공원역,개통 전
인창동,한진,59.937,26900,2002,2020-02-01,14,장자호수공원역,개통 전
교문동,동방,84.96,42000,1998,2020-02-19,10,장자호수공원역,개통 전
갈매동,이룸넘버원리치안,14.98,10200,2017,2020-02-18,3,장자호수공원역,개통 전
인창동,우방아이유쉘,84.8005,33900,2001,2020-02-15,1,장자호수공원역,개통 전
인창동,건영,71.89,33800,1994,2020-02-19,1,장자호수공원역,개통 전
인창동,주공1,58.14,43000,1996,2020-02-07,12,장자호수공원역,개통 전
인창동,성원,59.97,44500,2000,2020-02-17,17,장자호수공원역,개통 전
교문동,장자마을금호1-2,54.949,51500,2001,2020-02-05,13,장자호수공원역,개통 전
교문동,장자마을금호1-1,54.978,61500,2001,2020-02-05,17,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,61000,2017,2020-02-19,8,장자호수공원역,개통 전
수택동,우림,84.93,32300,1999,2020-02-08,4,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,58000,2017,2020-02-17,21,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,43800,2001,2020-02-19,10,장자호수공원역,개통 전
인창동,주공4-2,59.93,40000,1996,2020-02-14,12,장자호수공원역,개통 전
인창동,인창이편한세상,84.835,45500,2004,2020-02-14,6,장자호수공원역,개통 전
교문동,한가람아파트,84.92,62000,1994,2020-02-10,16,장자호수공원역,개통 전
인창동,주공4-1,58.14,35000,1996,2020-02-10,1,장자호수공원역,개통 전
갈매동,구리갈매푸르지오,84.7671,60000,2017,2020-02-18,2,장자호수공원역,개통 전
인창동,주공2,84.99,57000,1997,2020-02-06,14,장자호수공원역,개통 전
교문동,하나(한성)아파트,84.726,51000,1994,2020-02-08,1,장자호수공원역,개통 전
교문동,한가람아파트,62.01,39800,1994,2020-02-19,1,장자호수공원역,개통 전
인창동,주공4-2,59.56,42000,1996,2020-02-18,11,장자호수공원역,개통 전
인창동,주공6,59.56,40000,1996,2020-02-17,17,장자호수공원역,개통 전
인창동,주공2,49.95,35000,1997,2020-02-14,8,장자호수공원역,개통 전
토평동,우남,59.6514,30800,2000,2020-02-05,5,장자호수공원역,개통 전
인창동,주공6,59.56,41900,1996,2020-02-09,5,장자호수공원역,개통 전
교문동,하나(유원)아파트,122.58,69000,1994,2020-02-18,2,장자호수공원역,개통 전
수택동,토평주공,46.2,30800,2002,2020-02-14,11,장자호수공원역,개통 전
교문동,구리(한양),101.95,71000,1994,2020-02-10,3,장자호수공원역,개통 전
토평동,우남,59.6514,31000,2000,2020-02-10,11,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,44500,2001,2020-02-18,15,장자호수공원역,개통 전
수택동,토평주공,46.2,29500,2002,2020-02-08,15,장자호수공원역,개통 전
토평동,에스케이신일,84.9655,44950,2001,2020-02-13,21,장자호수공원역,개통 전
수택동,토평주공,59.92,37000,2002,2020-02-06,12,장자호수공원역,개통 전
수택동,우림,59.74,27900,1999,2020-02-11,5,장자호수공원역,개통 전
수택동,토평주공,59.92,37000,2002,2020-02-04,15,장자호수공원역,개통 전
인창동,인창2차e-편한세상,84.369,66000,2006,2020-02-15,20,장자호수공원역,개통 전
교문동,덕현,101.86,62200,1993,2020-02-03,9,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,41900,2001,2020-02-09,3,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,42000,2001,2020-02-03,6,장자호수공원역,개통 전
교문동,한가람아파트,84.92,57000,1994,2020-02-03,3,장자호수공원역,개통 전
갈매동,구리갈매푸르지오,99.5986,69800,2017,2020-02-07,16,장자호수공원역,개통 전
갈매동,갈매와이시티,84.96,58000,2017,2020-02-13,4,장자호수공원역,개통 전
수택동,영풍마드레빌1차,110.01,52500,2003,2020-02-12,9,장자호수공원역,개통 전
수택동,엘지원앙,49.83,39500,1995,2020-02-11,16,장자호수공원역,개통 전
교문동,덕현,62.1,38900,1993,2020-02-04,13,장자호수공원역,개통 전
인창동,주공2,39.86,27800,1997,2020-02-15,10,장자호수공원역,개통 전
인창동,원일아름,59.81,32700,1998,2020-02-17,12,장자호수공원역,개통 전
토평동,우남,59.6514,32600,2000,2020-02-14,11,장자호수공원역,개통 전
토평동,영풍마드레빌2차,84.899,38500,2003,2020-02-03,8,장자호수공원역,개통 전
인창동,주공4-2,59.93,38000,1996,2020-02-04,7,장자호수공원역,개통 전
수택동,우림,84.96,34000,1999,2020-02-06,10,장자호수공원역,개통 전
수택동,구리태영데시앙,84.91,55300,2014,2020-02-07,4,장자호수공원역,개통 전
인창동,인창이편한세상,59.979,36800,2004,2020-02-11,9,장자호수공원역,개통 전
인창동,구리인창2차동문굿모닝힐,84.967,44000,2007,2020-02-15,14,장자호수공원역,개통 전
교문동,일성,84.85,42500,1999,2020-02-13,10,장자호수공원역,개통 전
수택동,쌍용,59.92,32500,1996,2020-02-07,4,장자호수공원역,개통 전
교문동,한성,84.99,61000,1990,2020-02-17,5,장자호수공원역,개통 전
교문동,동방,59.97,33000,1998,2020-02-14,9,장자호수공원역,개통 전
교문동,동방,59.97,33400,1998,2020-02-13,20,장자호수공원역,개통 전
수택동,수택주공,84.85,40500,2000,2020-02-14,1,장자호수공원역,개통 전
인창동,인창이편한세상,84.835,47600,2004,2020-02-03,13,장자호수공원역,개통 전
수택동,우림,84.93,32000,1999,2020-02-03,4,장자호수공원역,개통 전
인창동,구리인창공원우림필유,121.617,54800,2008,2020-02-01,3,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,56000,2017,2020-02-09,6,장자호수공원역,개통 전
수택동,우림,84.93,31000,1999,2020-02-08,1,장자호수공원역,개통 전
수택동,우림,59.74,28000,1999,2020-02-04,6,장자호수공원역,개통 전
수택동,우림,84.96,34500,1999,2020-02-03,17,장자호수공원역,개통 전
토평동,우남,59.6514,31000,2000,2020-02-06,5,장자호수공원역,개통 전
수택동,영풍마드레빌1차,84.96,45000,2003,2020-02-08,18,장자호수공원역,개통 전
인창동,아름마을일신,60.0,37750,1999,2020-02-03,7,장자호수공원역,개통 전
교문동,아차산어울림아파트,84.8549,50000,2010,2020-02-12,3,장자호수공원역,개통 전
인창동,삼보,101.94,68000,1996,2020-02-05,15,장자호수공원역,개통 전
인창동,주공1,59.76,45000,1996,2020-02-06,16,장자호수공원역,개통 전
인창동,더샵그린포레1단지,84.955,48500,2015,2020-02-10,5,장자호수공원역,개통 전
인창동,건영,72.58,36000,1994,2020-02-08,7,장자호수공원역,개통 전
수택동,토평주공,46.2,30300,2002,2020-02-05,10,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,45000,2001,2020-02-05,8,장자호수공원역,개통 전
인창동,주공4-1,58.14,39000,1996,2020-02-01,13,장자호수공원역,개통 전
인창동,정은스카이빌,84.7106,39700,2008,2020-02-06,8,장자호수공원역,개통 전
인창동,충효,45.53,50300,1989,2020-02-09,3,장자호수공원역,개통 전
수택동,럭키,59.34,32900,1992,2020-02-08,7,장자호수공원역,개통 전
수택동,럭키,59.34,31500,1992,2020-02-01,11,장자호수공원역,개통 전
인창동,주공4-2,59.93,35800,1996,2020-02-08,12,장자호수공원역,개통 전
인창동,건영,83.87,44700,1994,2020-02-08,10,장자호수공원역,개통 전
인창동,주공1,58.14,41500,1996,2020-02-03,11,장자호수공원역,개통 전
수택동,남양아이좋은집,84.9965,50500,2004,2020-02-04,18,장자호수공원역,개통 전
인창동,동원베네스트,84.98,54500,2004,2020-02-03,22,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,54400,2017,2020-02-03,7,장자호수공원역,개통 전
수택동,우림,84.96,33800,1999,2020-02-01,7,장자호수공원역,개통 전
인창동,한진,84.973,34500,2002,2020-02-01,16,장자호수공원역,개통 전
갈매동,구리갈매스타힐스,84.95,56300,2017,2020-02-04,11,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,43800,2000,2020-02-04,10,장자호수공원역,개통 전
인창동,주공2,84.99,48700,1997,2020-02-06,13,장자호수공원역,개통 전
인창동,주공4-1,58.14,32000,1996,2020-02-03,1,장자호수공원역,개통 전
수택동,대림한숲,62.25,45000,1995,2020-02-04,17,장자호수공원역,개통 전
수택동,대림한숲,84.245,60000,1995,2020-02-04,12,장자호수공원역,개통 전
토평동,에스케이신일,84.7406,41000,2001,2020-02-03,5,장자호수공원역,개통 전
인창동,주공6,59.76,45000,1996,2020-02-04,8,장자호수공원역,개통 전
인창동,구리인창금호어울림,84.9764,33900,2006,2020-02-03,3,장자호수공원역,개통 전
수택동,대림한숲,51.66,43000,1995,2020-03-05,14,장자호수공원역,개통 전
수택동,토평주공,59.92,37000,2002,2020-03-04,9,장자호수공원역,개통 전
갈매동,갈매역아이파크,84.9441,72000,2018,2020-03-31,19,장자호수공원역,개통 전
인창동,한진,59.937,32500,2002,2020-03-31,21,장자호수공원역,개통 전
토평동,우남,59.6514,38000,2000,2020-03-28,17,장자호수공원역,개통 전
인창동,아름마을삼성,84.9506,50000,2000,2020-03-28,7,장자호수공원역,개통 전
인창동,동양주택조합,84.98,50500,2002,2020-03-28,1,장자호수공원역,개통 전
인창동,한진,84.973,37400,2002,2020-03-26,20,장자호수공원역,개통 전
