법정동,단지명,전용면적(m²),거래금액(만원),건축년도,계약일,층,역이름,시기
남산동,청라센트럴파크,84.99,39500,2008,2017-08-19,13,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,20850,1993,2017-08-16,10,안심~하양 연장,개통 전
대봉동,센트로팰리스,153.045,57800,2007,2017-08-24,19,안심~하양 연장,개통 전
대봉동,센트로팰리스,80.706,39500,2007,2017-08-07,16,안심~하양 연장,개통 전
대봉동,대봉태왕아너스,59.9728,34700,2015,2017-08-12,22,안심~하양 연장,개통 전
대신동,대신센트럴자이,59.858,36500,2015,2017-08-12,33,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.924,46500,2015,2017-08-12,8,안심~하양 연장,개통 전
대신동,태왕아너스스카이,75.9791,32800,2006,2017-08-09,4,안심~하양 연장,개통 전
대봉동,센트로팰리스,80.736,44500,2007,2017-08-31,13,안심~하양 연장,개통 전
남산동,남산그린타운,84.9597,33200,2005,2017-08-11,10,안심~하양 연장,개통 전
수동,희도맨션,101.26,23970,1975,2017-08-09,7,안심~하양 연장,개통 전
대봉동,센트로팰리스,153.045,54500,2007,2017-08-16,4,안심~하양 연장,개통 전
남산동,보성황실타운,59.96,22500,1993,2017-08-22,16,안심~하양 연장,개통 전
계산동2가,미소시티,134.27,45800,2007,2017-08-29,12,안심~하양 연장,개통 전
대봉동,청운맨션,105.11,33000,1986,2017-08-08,1,안심~하양 연장,개통 전
대봉동,청구맨션,123.31,34700,1978,2017-08-18,5,안심~하양 연장,개통 전
대봉동,센트로팰리스,141.466,55500,2007,2017-08-04,21,안심~하양 연장,개통 전
남산동,남산그린타운,84.9597,32000,2005,2017-08-05,6,안심~하양 연장,개통 전
동인동3가,동삼(88-0),45.225,9000,1984,2017-08-21,4,안심~하양 연장,개통 전
대봉동,청구맨션,123.31,35300,1978,2017-08-29,1,안심~하양 연장,개통 전
남산동,반월당삼정그린코아,129.83,46000,2007,2017-08-17,22,안심~하양 연장,개통 전
대봉동,센트로팰리스,179.463,63000,2007,2017-08-09,20,안심~하양 연장,개통 전
대신동,대신센트럴자이,84.8382,43200,2015,2017-08-30,22,안심~하양 연장,개통 전
대신동,대신센트럴자이,96.482,53000,2015,2017-08-04,23,안심~하양 연장,개통 전
남산동,보성황실타운,119.84,34500,1993,2017-08-03,14,안심~하양 연장,개통 전
남산동,보성황실타운,163.72,38700,1993,2017-08-31,16,안심~하양 연장,개통 전
교동,노마즈하우스,12.652,6000,2014,2017-08-29,11,안심~하양 연장,개통 전
남산동,인터불고코아시스,19.7671,8200,2014,2017-08-25,15,안심~하양 연장,개통 전
남산동,보성황실타운,84.985,27800,1993,2017-08-22,12,안심~하양 연장,개통 전
